AP07A,0.007792207792207792
RW12,-0.2031122031122031
Kell 01,-0.18461538461538463
AP07B,-0.12706270627062707
RW16,-0.12563451776649745
Lassiter 01,-0.29185969556585045
RW13,-0.10317460317460317
Nicholson 01,-0.19770114942528735
CHAMBLEE 2,0.2862595419847328
RW10,-0.22236024844720498
DUNWOODY,0.1905697445972495
Powers Ferry 01,0.19148936170212766
Post Oak 01,-0.3307462686567164
JC04B,0.0875
RW17,0.20925925925925926
Gritters 01,-0.17732366512854317
WINTERS CHAPEL,-0.01349527665317139
DORAVILLE SOUTH,0.421978021978022
Elizabeth 02,-0.16357688113413305
Roswell 01,-0.19318593693367161
Elizabeth 04,0.12538226299694188
Elizabeth 05,-0.051028179741051026
RW07A,0.6535433070866141
ASHFORD PARK ELEM,0.1483402489626556
AP10,-0.18181818181818182
CHAMBLEE,0.38656987295825773
Palmer 01,-0.29357798165137616
LAKESIDE HIGH,0.269183922046285
JC16,0.006903353057199211
JC14,-0.19668508287292819
JC15,0.208
JC12,-0.414721723518851
RW08,-0.31
JC10,0.11096774193548387
JC11,-0.17647058823529413
RW05,0.28295254833040423
RW04,-0.008105369807497468
HENDERSON MILL ELEM,0.30525502318392583
RW06,-0.0024509803921568627
RW01,-0.18675252989880406
MIDVALE ROAD,0.30775788576300084
JC18,-0.1028428093645485
JC19,0.014804845222072678
SS19A,0.4007398273736128
ML024,-0.7692307692307693
ML022,-0.37209302325581395
ML023,-0.4824399260628466
ML021,-0.522342064714946
LIVSEY ELEM,0.17098445595854922
SS15B,0.34285714285714286
SS02B,0.4976851851851852
RW19,-0.1869047619047619
EVANSDALE ELEM,0.3132969034608379
SS19B,0.3535660091047041
KINGSLEY ELEM,-0.2290881688018086
Simpson 01,-0.14661654135338345
AP06,-0.21081830790568654
AP05,-0.17301038062283736
AP03,0.4817073170731707
JC05,0.10869565217391304
Chestnut Ridge 01,-0.29250457038391225
OAKCLIFF ELEM,0.5527950310559007
BRIARWOOD,0.41457286432160806
BROOKHAVEN,0.20146222583265638
NORTH PEACHTREE,0.3153724247226624
JC01,0.1835075493612079
Shallowford Falls 01,-0.1814859926918392
JC02,0.02335766423357664
WARREN TECH,0.33608247422680415
JC07,0.11294583883751651
JC06,-0.25851938895417154
JC09,0.1349056603773585
JC08,-0.016536964980544747
SS20,0.21212121212121213
ML012,-0.42592592592592593
Timber Ridge 01,-0.18906605922551253
SS25,-0.24279210925644917
SS26,0.6120358514724712
ML072,-0.4219114219114219
RW21,-0.30900070871722185
KITTREDGE ELEM,0.14622641509433962
RW20,-0.14250207125103562
Sandy Plains 01,-0.08191126279863481
AP12C,-0.16331096196868009
AP12B,0.5477707006369427
AP12A,0.2568306010928962
SS01,-0.2393048128342246
MP01,0.102880658436214
PLEASANTDALE ROAD,0.5997638724911453
SS07B,0.18134715025906736
MIDVALE ELEM,0.010648596321393998
SS31,0.07459207459207459
SS07A,-0.13670886075949368
DRESDEN ELEM,0.4816076294277929
Sope Creek 01,-0.2575366063738157
Sope Creek 02,-0.1460800902425268
Sope Creek 03,-0.27020958083832336
BRIARLAKE ELEM,0.22068230277185502
AP02B,0.08163265306122448
Addison 01,-0.09274193548387097
ML01B,-0.17073170731707318
Bells Ferry 02,-0.08751139471285324
Roswell 02,-0.20064899945916712
SILVER LAKE,0.11654861558274308
CHESNUT ELEM,0.32786885245901637
Elizabeth 03,-0.19982547993019198
Marietta 6A,0.41968911917098445
Marietta 6B,0.04192139737991266
MONTGOMERY ELEM,0.1144186046511628
SS05,-0.018711018711018712
SS02A,0.15468409586056645
SS06,-0.09162717219589257
Chattahoochee 01,0.625250501002004
TUCKER,0.15553977272727273
McCleskey 01,-0.21292775665399238
ML071,-0.4
Willeo 01,-0.21956521739130436
SS04,0.2618595825426945
AP13,0.08362779740871613
SS03,0.10149750415973377
DUNWOODY HIGH,-0.1118421052631579
RW09,-0.3195635229929852
MT. VERNON EAST,-0.1902654867256637
ML06B,0.29411764705882354
ML06A,0.4230769230769231
EMBRY HILLS,0.21070234113712374
Dodgen 01,-0.25430210325047803
SS22,0.032511210762331835
SS07C,0.055793991416309016
Eastside 01,-0.18496340652029275
Eastside 02,-0.2065704330512693
ASHFORD PARKSIDE,0.15696784073506892
Marietta 7A,0.2792207792207792
CROSS KEYS HIGH,0.3397129186602871
AP04A,-0.2437745740498034
HUNTLEY HILLS ELEM,0.40926275992438566
SS18A,-0.04953560371517028
AP022,0.1347708894878706
AP021,-0.06480648064806481
SS11A,0.18475336322869956
SS11C,0.5660377358490566
SS11B,0.41944444444444445
JC03B,0.19960474308300397
JC03A,0.0594059405940594
SS12,-0.006048387096774193
SS17,-0.15466262319939347
SS16,-0.18067632850241547
ML03,-0.41413427561837457
GEORGETOWN SQUARE,0.13762287756925826
ML07A,-0.2924901185770751
MT. VERNON WEST,0.05565529622980251
Mabry 01,-0.35
ML011,-0.14917127071823205
AP14,-0.03273577552611068
SS18B,0.017391304347826087
SKYLAND,0.18351063829787234
AUSTIN,-0.19057665260196907
Hightower 01,-0.18700787401574803
JC04A,0.08947368421052632
RW11A,0.04730983302411874
TILLY MILL ROAD,-0.08148148148148149
JC13B,-0.6923076923076923
Rocky Mount 01,-0.22750179985601152
Dickerson 01,-0.16762589928057553
East Piedmont 01,-0.40441176470588236
SS08B,0.078125
Garrison Mill 01,-0.15072685539403213
RW07B,0.3442622950819672
JC13A,-0.4580233793836344
ML04A,-0.24104234527687296
ML04B,-0.37401574803149606
ML04C,-0.375
RW02,-0.04510022271714922
AP04B,-0.17365269461077845
